Record Length,1.024000e+03,,          0.00000, -51.74850,
Sample Interval,4.932134e+00,,          4.93213, -50.14850,
Trigger Point,0.000000000000e+00,,          9.86427, -53.74850,
,,,         14.79640, -65.74850,
,,,         19.72854, -72.54850,
,,,         24.66067, -65.74850,
Source,MATH,,         29.59280, -64.14850,
Vertical Units,dB,,         34.52494, -60.14850,
Vertical Scale,1.000000e+01,,         39.45707, -68.54850,
Vertical Offset,0.000000e+00,,         44.38920, -48.14850,
Horizontal Units,Hz,,         49.32134, -43.34850,
Horizontal Scale,5.050505e+02,,         54.25347, -42.54850,
Pt Fmt,Y,,         59.18561, -43.34850,
Yzero,-3.494850e+01,,         64.11774, -50.54850,
Probe Atten,1.000000e+00,,         69.04987, -60.14850,
Model Number,TDS2012B,,         73.98201, -58.94850,
Serial Number,C067062,,         78.91414, -56.94850,
Firmware Version,FV:v22.11,,         83.84628, -58.54850,
,,,88.77841, -63.34850,
,,,93.71054, -74.94850,
,,,98.64267, -65.34850,
,,,103.57480, -62.54850,
,,,108.50693, -56.54850,
,,,113.43906, -54.54850,
,,,118.37119, -56.54850,
,,,123.30332, -59.34850,
,,,128.23545, -60.94850,
,,,133.16758, -65.34850,
,,,138.09971, -72.54850,
,,,143.03184, -66.54850,
,,,147.96397, -65.34850,
,,,152.89610, -68.54850,
,,,157.82823, -74.94850,
,,,162.76036, -74.94850,
,,,167.69249, -74.94850,
,,,172.62462, -66.54850,
,,,177.55675, -59.74850,
,,,182.48888, -58.14850,
,,,187.42101, -59.74850,
,,,192.35314, -62.94850,
,,,197.28527, -72.54850,
,,,202.21740, -74.94850,
,,,207.14953, -69.34850,
,,,212.08166, -64.14850,
,,,217.01379, -62.54850,
,,,221.94592, -56.14850,
,,,226.87805, -54.94850,
,,,231.81018, -53.74850,
,,,236.74231, -52.54850,
,,,241.67444, -54.54850,
,,,246.60657, -54.54850,
,,,251.53870, -56.14850,
,,,256.47083, -58.54850,
,,,261.40296, -60.94850,
,,,266.33509, -68.54850,
,,,271.26722, -62.94850,
,,,276.19935, -62.94850,
,,,281.13148, -66.54850,
,,,286.06361, -74.94850,
,,,290.99574, -59.74850,
,,,295.92787, -56.14850,
,,,300.86000, -54.54850,
,,,305.79213, -56.94850,
,,,310.72426, -62.94850,
,,,315.65639, -60.14850,
,,,320.58852, -61.34850,
,,,325.52065, -74.94850,
,,,330.45278, -62.54850,
,,,335.38491, -56.14850,
,,,340.31704, -56.54850,
,,,345.24917, -56.14850,
,,,350.18130, -63.34850,
,,,355.11343, -65.74850,
,,,360.04556, -59.74850,
,,,364.97769, -56.14850,
,,,369.90982, -57.74850,
,,,374.84195, -51.74850,
,,,379.77408, -48.94850,
,,,384.70621, -46.94850,
,,,389.63834, -47.34850,
,,,394.57047, -52.54850,
,,,399.50260, -55.34850,
,,,404.43473, -58.54850,
,,,409.36686, -59.34850,
,,,414.29899, -57.74850,
,,,419.23112, -53.74850,
,,,424.16325, -53.34850,
,,,429.09538, -53.34850,
,,,434.02751, -57.34850,
,,,438.95964, -62.94850,
,,,443.89177, -66.54850,
,,,448.82390, -61.34850,
,,,453.75603, -58.54850,
,,,458.68816, -59.74850,
,,,463.62029, -61.34850,
,,,468.55242, -66.54850,
,,,473.48455, -61.34850,
,,,478.41668, -61.34850,
,,,483.34881, -58.14850,
,,,488.28094, -59.74850,
,,,493.21307, -64.14850,
,,,498.14520, -68.54850,
,,,503.07733, -61.34850,
,,,508.00946, -58.94850,
,,,512.94159, -57.34850,
,,,517.87372, -60.94850,
,,,522.80585, -61.34850,
,,,527.73798, -61.34850,
,,,532.67011, -58.14850,
