Record Length,1.024000e+03,,          0.00000, -52.54850,
Sample Interval,1.233033e+00,,          1.23303, -52.14850,
Trigger Point,0.000000000000e+00,,          2.46607, -56.54850,
,,,          3.69910, -57.74850,
,,,          4.93213, -60.54850,
,,,          6.16517, -60.94850,
Source,MATH,,          7.39820, -61.34850,
Vertical Units,dB,,          8.63123, -60.14850,
Vertical Scale,1.000000e+01,,          9.86427, -59.34850,
Vertical Offset,0.000000e+00,,         11.09730, -62.54850,
Horizontal Units,Hz,,         12.33033, -74.94850,
Horizontal Scale,1.262626e+02,,         13.56337, -65.34850,
Pt Fmt,Y,,         14.79640, -65.34850,
Yzero,-3.494850e+01,,         16.02943, -66.54850,
Probe Atten,1.000000e+00,,         17.26247, -69.34850,
Model Number,TDS2012B,,         18.49550, -62.54850,
Serial Number,C067062,,         19.72854, -58.14850,
Firmware Version,FV:v22.11,,         20.96157, -56.94850,
,,,22.19460, -56.14850,
,,,23.42763, -58.54850,
,,,24.66066, -60.94850,
,,,25.89369, -68.54850,
,,,27.12672, -74.94850,
,,,28.35975, -72.54850,
,,,29.59278, -64.14850,
,,,30.82581, -62.94850,
,,,32.05884, -57.74850,
,,,33.29187, -58.14850,
,,,34.52490, -56.94850,
,,,35.75793, -62.94850,
,,,36.99096, -69.34850,
,,,38.22399, -65.74850,
,,,39.45702, -64.14850,
,,,40.69005, -64.14850,
,,,41.92308, -72.54850,
,,,43.15611, -66.54850,
,,,44.38914, -59.34850,
,,,45.62217, -62.54850,
,,,46.85520, -66.54850,
,,,48.08823, -63.34850,
,,,49.32126, -62.54850,
,,,50.55429, -46.14850,
,,,51.78732, -42.54850,
,,,53.02035, -42.14850,
,,,54.25338, -43.74850,
,,,55.48641, -54.14850,
,,,56.71944, -65.34850,
,,,57.95247, -58.14850,
,,,59.18550, -56.14850,
,,,60.41853, -55.74850,
,,,61.65156, -57.74850,
,,,62.88459, -60.94850,
,,,64.11762, -63.34850,
,,,65.35065, -64.14850,
,,,66.58368, -68.54850,
,,,67.81671, -68.54850,
,,,69.04974, -65.34850,
,,,70.28277, -61.34850,
,,,71.51580, -62.54850,
,,,72.74883, -66.54850,
,,,73.98186, -69.34850,
,,,75.21489, -74.94850,
,,,76.44792, -74.94850,
,,,77.68095, -65.74850,
,,,78.91398, -65.74850,
,,,80.14701, -65.34850,
,,,81.38004, -72.54850,
,,,82.61307, -74.94850,
,,,83.84610, -61.34850,
,,,85.07913, -59.34850,
,,,86.31216, -60.94850,
,,,87.54519, -72.54850,
,,,88.77822, -74.94850,
,,,90.01125, -68.54850,
,,,91.24428, -68.54850,
,,,92.47731, -68.54850,
,,,93.71034, -65.74850,
