Record Length,1.024000e+03,,          0.00000, -54.14850,
Sample Interval,2.466067e+00,,          2.46607, -54.94850,
Trigger Point,0.000000000000e+00,,          4.93213, -61.34850,
,,,          7.39820, -56.94850,
,,,          9.86427, -61.34850,
,,,         12.33033, -68.54850,
Source,MATH,,         14.79640, -58.54850,
Vertical Units,dB,,         17.26247, -56.14850,
Vertical Scale,1.000000e+01,,         19.72854, -56.14850,
Vertical Offset,0.000000e+00,,         22.19460, -57.74850,
Horizontal Units,Hz,,         24.66067, -60.94850,
Horizontal Scale,2.525253e+02,,         27.12674, -65.34850,
Pt Fmt,Y,,         29.59280, -62.94850,
Yzero,-3.494850e+01,,         32.05887, -59.74850,
Probe Atten,1.000000e+00,,         34.52494, -66.54850,
Model Number,TDS2012B,,         36.99100, -65.74850,
Serial Number,C067062,,         39.45707, -66.54850,
Firmware Version,FV:v22.11,,         41.92314, -61.34850,
,,,44.38921, -60.94850,
,,,46.85528, -54.14850,
,,,49.32135, -44.94850,
,,,51.78742, -43.34850,
,,,54.25349, -43.34850,
,,,56.71956, -45.74850,
,,,59.18563, -61.34850,
,,,61.65170, -60.54850,
,,,64.11777, -64.14850,
,,,66.58384, -63.34850,
,,,69.04991, -64.14850,
,,,71.51598, -64.14850,
,,,73.98205, -62.54850,
,,,76.44812, -61.34850,
,,,78.91419, -58.54850,
,,,81.38026, -57.74850,
,,,83.84633, -58.94850,
,,,86.31240, -60.94850,
,,,88.77847, -56.94850,
,,,91.24454, -58.54850,
,,,93.71061, -62.94850,
,,,96.17668, -58.94850,
,,,98.64275, -56.94850,
,,,101.10882, -59.34850,
,,,103.57489, -59.74850,
,,,106.04096, -55.74850,
,,,108.50703, -56.54850,
,,,110.97310, -57.74850,
,,,113.43917, -60.94850,
,,,115.90524, -69.34850,
,,,118.37131, -61.34850,
,,,120.83738, -58.94850,
,,,123.30345, -58.94850,
,,,125.76952, -62.94850,
,,,128.23559, -74.94850,
,,,130.70166, -62.94850,
,,,133.16773, -58.14850,
,,,135.63380, -57.74850,
,,,138.09987, -62.94850,
,,,140.56594, -61.34850,
,,,143.03201, -60.94850,
,,,145.49808, -68.54850,
,,,147.96415, -74.94850,
,,,150.43022, -65.34850,
,,,152.89629, -63.34850,
,,,155.36236, -72.54850,
,,,157.82843, -65.34850,
,,,160.29450, -65.34850,
,,,162.76057, -72.54850,
,,,165.22664, -64.14850,
,,,167.69271, -55.74850,
,,,170.15878, -52.94850,
,,,172.62485, -52.14850,
,,,175.09092, -55.34850,
,,,177.55699, -57.74850,
,,,180.02306, -61.34850,
,,,182.48913, -66.54850,
,,,184.95520, -62.54850,
,,,187.42127, -52.14850,
,,,189.88734, -51.34850,
,,,192.35341, -50.94850,
,,,194.81948, -51.74850,
,,,197.28555, -58.14850,
,,,199.75162, -62.94850,
,,,202.21769, -68.54850,
,,,204.68376, -60.14850,
,,,207.14983, -60.94850,
,,,209.61590, -60.94850,
,,,212.08197, -58.14850,
,,,214.54804, -58.54850,
,,,217.01411, -59.74850,
,,,219.48018, -64.14850,
,,,221.94625, -72.54850,
,,,224.41232, -72.54850,
,,,226.87839, -62.94850,
,,,229.34446, -65.74850,
,,,231.81053, -65.34850,
,,,234.27660, -61.34850,
,,,236.74267, -57.34850,
,,,239.20874, -56.94850,
,,,241.67481, -55.34850,
,,,244.14088, -54.14850,
,,,246.60695, -56.54850,
